recordId,callKey,callDateTime,priority,district,description,callNumber,incidentLocation,location,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,CommunityStatisticalAreas,Census_Tracts,VRIZones,ZIPCode,NeedsSync,IsDeleted,ESRI_OID,lat,lng,datetime,date,dotw,week,time
10154325,5301020A61EC0EB0,2022/01/22 09:03:00+00,High,NW,OVERDOSE,P220221179,W NORTHERN PY/REISTERSTOWN RD,W NORTHERN PY and REISTERSTOWN RD BALTIMORE MD,Woodmere,Northwestern,623,5,D1,Glen-Fallstaff,Census Tract 2801.01,NA,21215,1,0,69665,39.319732,-76.649533,2022-01-22T09:03:00Z,2022-01-22,7,4,09:03:00
10157340,5301020A61ED0749,2022/01/23 02:44:00+00,High,ND,OVERDOSE,P220230467,1400 UNION AV,1400 UNION AV BALTIMORE MD,Hampden,Northern,531,7,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1308.04,NA,21211,1,0,69704,39.332988,-76.638499,2022-01-23T02:44:00Z,2022-01-23,1,4,02:44:00
10162264,5301020A61EEFEF8,2022/01/24 14:33:00+00,High,SW,OVERDOSE,P220242198,3100 BRIGHTON ST,3100 BRIGHTON ST BALTIMORE MD,Rosemont,Southwestern,813,9,D9,Greater Rosemont,Census Tract 1607,NA,21216,1,0,69809,39.305345,-76.669503,2022-01-24T14:33:00Z,2022-01-24,2,4,14:33:00
10162849,5301020A61EF3356,2022/01/24 18:16:00+00,High,SE,OVERDOSE,P220242965,6500 ST HELENA AV,6500 ST HELENA AV BALTIMORE MD,Saint Helena,Southeastern,243,1,D7,Southeastern,Census Tract 2606.05,NA,21222,1,0,69830,39.260086,-76.532371,2022-01-24T18:16:00Z,2022-01-24,2,4,18:16:00
10163075,5301020A61EF431D,2022/01/24 19:23:00+00,High,SW,OVERDOSE,P220243178,4000 WOODRIDGE RD,4000 WOODRIDGE RD BALTIMORE MD,Edmondson Village,Southwestern,844,8,D10,Edmondson Village,Census Tract 1608.01,NA,21229,1,0,69838,39.297305,-76.682637,2022-01-24T19:23:00Z,2022-01-24,2,4,19:23:00
10966397,5301020A62E635EF,2022/07/31 03:57:00+00,High,NW,OVERDOSE,P222120752,3900 EMMART AV,3900 EMMART AV BALTIMORE MD,Glen,Northwestern,632,5,D1,Glen-Fallstaff,Census Tract 2719,NA,21215,1,0,69927,39.351738,-76.691196,2022-07-31T03:57:00Z,2022-07-31,1,31,03:57:00
10966547,5301020A62E644F2,2022/07/31 05:01:00+00,High,WD,OVERDOSE,P222120864,1600 W NORTH AV,1600 W NORTH AV BALTIMORE MD,Penn North,Western,733,7,D9,Sandtown-Winchester/Harlem Park,Census Tract 1501,Western,21217,1,0,69933,39.310238,-76.643419,2022-07-31T05:01:00Z,2022-07-31,1,31,05:01:00
10972781,5301020A62E83013,2022/08/01 15:57:00+00,High,SD,OVERDOSE,P222133052,W PRATT ST/S ARLINGTON AV,W PRATT ST and S ARLINGTON AV BALTIMORE MD,Hollins Market,Southern,931,9,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1803,NA,21223,1,0,70022,39.319732,-76.649533,2022-08-01T15:57:00Z,2022-08-01,2,31,15:57:00
11416469,5301020A63607EFB,2022/10/31 22:05:00+00,High,ND,OVERDOSE,P223044916,5200 YORK RD,5200 YORK RD BALTIMORE MD,York-Homeland,Northern,521,4,D2,North Baltimore/Guilford/Homeland,Census Tract 2711.01,NA,21212,1,0,70148,39.352298,-76.610343,2022-10-31T22:05:00Z,2022-10-31,2,44,22:05:00
11419762,5301020A63616AE8,2022/11/01 14:52:00+00,High,SE,OVERDOSE,P223053140,100 N POTOMAC ST,100 N POTOMAC ST BALTIMORE MD,Patterson Park Neighborhood,Southeastern,222,1,D5,Patterson Park North & East,Census Tract 601,NA,21224,1,0,70153,39.293488,-76.575086,2022-11-01T14:52:00Z,2022-11-01,3,44,14:52:00
11424718,5301020A6362A923,2022/11/02 13:30:00+00,High,ED,OVERDOSE,P223063045,1300 E NORTH AV,1300 E NORTH AV BALTIMORE MD,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,21202,1,0,70231,39.312449,-76.600081,2022-11-02T13:30:00Z,2022-11-02,4,44,13:30:00
11425026,5301020A6362A9E1,2022/11/02 13:33:00+00,High,ED,OVERDOSE,P223063060,1300 E NORTH AV,1300 E NORTH AV BALTIMORE MD,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,Eastern1,21202,1,0,70232,39.312449,-76.600081,2022-11-02T13:33:00Z,2022-11-02,4,44,13:33:00
11425358,5301020A6362BD9E,2022/11/02 14:57:00+00,High,WD,OVERDOSE,P223063398,W NORTH AV/WOODBROOK AV,W NORTH AV and WOODBROOK AV BALTIMORE MD,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,Western,21217,1,0,70239,33.516447,-112.099958,2022-11-02T14:57:00Z,2022-11-02,4,44,14:57:00
11435621,5301020A63655D1F,2022/11/04 14:42:00+00,High,SW,OVERDOSE,P223083123,2100 WINDSOR GARDENS LN,2100 WINDSOR GARDENS LN BALTIMORE MD,Wakefield,Southwestern,821,8,D9,Dickeyville/Franklintown,Census Tract 2803.01,NA,21207,1,0,70316,39.31081,-76.699226,2022-11-04T14:42:00Z,2022-11-04,6,44,14:42:00
11435917,5301020A63656F6A,2022/11/04 16:00:00+00,High,SE,OVERDOSE,P223083455,500 N BELNORD AV,500 N BELNORD AV BALTIMORE MD,McElderry Park,Southeastern,221,13,D5,Madison/East End,Census Tract 702,NA,21205,1,0,70325,39.297183,-76.578813,2022-11-04T16:00:00Z,2022-11-04,6,44,16:00:00
10472851,5301020A6251581F,2022/04/09 05:55:00+00,High,SW,OVERDOSE,P220990910,1100 HAVERHILL RD,1100 HAVERHILL RD BALTIMORE MD,Violetville,Southwestern,832,10,D10,Morrell Park/Violetville,Census Tract 2501.03,NA,21229,1,0,70435,39.268229,-76.677557,2022-04-09T05:55:00Z,2022-04-09,7,15,05:55:00
10476430,5301020A62526442,2022/04/10 00:59:00+00,High,SE,OVERDOSE,P221000224,1400 E FAYETTE ST,1400 E FAYETTE ST BALTIMORE MD,Dunbar-Broadway,Southeastern,212,12,D7,Oldtown/Middle East,Census Tract 2805,NA,21231,1,0,70490,39.2931622,-76.5971647,2022-04-10T00:59:00Z,2022-04-10,1,15,00:59:00
10478639,5301020A62533BD8,2022/04/10 16:19:00+00,High,SD,OVERDOSE,P221002656,1600 SPRUCE ST,1600 SPRUCE ST BALTIMORE MD,Curtis Bay,Southern,911,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,NA,21226,1,0,70550,39.229908,-76.588895,2022-04-10T16:19:00Z,2022-04-10,1,15,16:19:00
10173546,5301020A61F2E829,2022/01/27 13:44:00+00,High,CD,OVERDOSE,P220272271,W NORTH AV/MADISON AV,W NORTH AV and MADISON AV BALTIMORE MD,Reservoir Hill,Central,133,7,D2,Upton/Druid Heights,Census Tract 1303,NA,21217,1,0,70913,39.310487,-76.635375,2022-01-27T13:44:00Z,2022-01-27,5,4,13:44:00
10173693,5301020A61F2F83A,2022/01/27 14:53:00+00,High,SE,OVERDOSE,P220272440,1700 BLK BANK ST,1700 BLK BANK ST BALTIMORE MD,Fells Point,Southeastern,213,1,D6,Fells Point,Census Tract 202,NA,21231,1,0,70918,39.319732,-76.649533,2022-01-27T14:53:00Z,2022-01-27,5,4,14:53:00
10173879,5301020A61F307CB,2022/01/27 15:59:00+00,High,SD,OVERDOSE,P220272649,0 W JEFFREY ST,0 W JEFFREY ST BALTIMORE MD,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,NA,21225,1,0,70924,39.235926,-76.612441,2022-01-27T15:59:00Z,2022-01-27,5,4,15:59:00
10174514,5301020A61F335BF,2022/01/27 19:15:00+00,High,NE,OVERDOSE,P220273369,6600 BLK BELAIR RD,6600 BLK BELAIR RD BALTIMORE MD,Rosemont East,Northeastern,445,2,D4,Hamilton,Census Tract 2705.02,NA,21206,1,0,70940,39.319732,-76.649533,2022-01-27T19:15:00Z,2022-01-27,5,4,19:15:00
10177829,5301020A61F46A78,2022/01/28 17:13:00+00,High,SW,OVERDOSE,P220282749,3200 BRIGHTON ST,3200 BRIGHTON ST BALTIMORE MD,Rosemont,Southwestern,813,9,D9,Greater Rosemont,Census Tract 1607,NA,21216,1,0,70995,39.30529,-76.671126,2022-01-28T17:13:00Z,2022-01-28,6,4,17:13:00
10178063,5301020A61F47A5B,2022/01/28 18:20:00+00,High,CD,OVERDOSE,P220283038,1100 DRUID HILL AV,1100 DRUID HILL AV BALTIMORE MD,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1702,Central,21201,1,0,70999,39.300439,-76.62761,2022-01-28T18:20:00Z,2022-01-28,6,4,18:20:00
10980393,5301020A62EA6447,2022/08/03 08:04:00+00,High,SE,OVERDOSE,P222151279,3500 NOBLE ST,3500 NOBLE ST BALTIMORE MD,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,NA,21224,1,0,71024,39.293239,-76.568511,2022-08-03T08:04:00Z,2022-08-03,4,31,08:04:00
10982942,5301020A62EB03B8,2022/08/03 19:24:00+00,High,ED,OVERDOSE,P222154111,2400 BRENTWOOD AV,2400 BRENTWOOD AV BALTIMORE MD,Barclay,Eastern,341,12,D2,Greater Charles Village/Barclay,Census Tract 1203,NA,21218,1,0,71088,39.316348,-76.61065,2022-08-03T19:24:00Z,2022-08-03,4,31,19:24:00
10985778,5301020A62EBD141,2022/08/04 10:01:00+00,High,ND,OVERDOSE,P222161694,2100 MARYLAND AV,2100 MARYLAND AV BALTIMORE MD,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,NA,21218,1,0,71148,39.313319,-76.618436,2022-08-04T10:01:00Z,2022-08-04,5,31,10:01:00
10986735,5301020A62EC044F,2022/08/04 13:39:00+00,High,ED,OVERDOSE,P222162586,HARFORD RD/BONAPARTE AV,HARFORD RD and BONAPARTE AV BALTIMORE MD,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 805,Eastern1,21218,1,0,71167,39.314381,-76.597928,2022-08-04T13:39:00Z,2022-08-04,5,31,13:39:00
10987957,5301020A62EC3D21,2022/08/04 17:41:00+00,High,CD,OVERDOSE,P222163573,N EUTAW ST/W SARATOGA ST,N EUTAW ST and W SARATOGA ST BALTIMORE MD,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,NA,21201,1,0,71187,39.319732,-76.649533,2022-08-04T17:41:00Z,2022-08-04,5,31,17:41:00
10991323,5301020A62ED6DC6,2022/08/05 15:21:00+00,High,WD,OVERDOSE,P222172733,PENNSYLVANIA AV/W NORTH AV,PENNSYLVANIA AV and W NORTH AV BALTIMORE MD,Penn North,Western,733,7,D9,Penn North/Reservoir Hill,Census Tract 1501,Western,21217,1,0,71264,39.309946,-76.642864,2022-08-05T15:21:00Z,2022-08-05,6,31,15:21:00
11442237,5301020A6367151B,2022/11/05 21:59:00+00,High,SE,OVERDOSE,P223094628,800 E BALTIMORE ST,800 E BALTIMORE ST BALTIMORE MD,Jonestown,Southeastern,211,12,D7,Harbor East/Little Italy,Census Tract 302,NA,21202,1,0,71300,39.290074,-76.605317,2022-11-05T21:59:00Z,2022-11-05,7,45,21:59:00
11443460,5301020A636768E8,2022/11/06 02:57:00+00,High,WD,OVERDOSE,P223100822,2400 REISTERSTOWN RD,2400 REISTERSTOWN RD BALTIMORE MD,Mondawmin,Western,731,7,D9,Greater Mondawmin,Census Tract 1504,NA,21217,1,0,71345,39.315608,-76.649614,2022-11-06T02:57:00Z,2022-11-06,1,45,02:57:00
11445124,5301020A63680331,2022/11/06 13:55:00+00,High,NW,OVERDOSE,P223102504,4600 PARK HEIGHTS AV,4600 PARK HEIGHTS AV BALTIMORE MD,Central Park Heights,Northwestern,614,6,D1,Southern Park Heights,Census Tract 2716,NA,21215,1,0,71409,39.342183,-76.669183,2022-11-06T13:55:00Z,2022-11-06,1,45,13:55:00
11454301,5301020A636AB04E,2022/11/08 14:38:00+00,High,SW,OVERDOSE,P223122877,S ELLAMONT ST/HERKIMER ST,S ELLAMONT ST and HERKIMER ST BALTIMORE MD,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,NA,21230,1,0,71515,39.319732,-76.649533,2022-11-08T14:38:00Z,2022-11-08,3,45,14:38:00
10498939,5301020A62599A8B,2022/04/15 12:17:00+00,High,SE,OVERDOSE,P221051957,1000 COMET ST,1000 COMET ST BALTIMORE MD,Pleasant View Gardens,Southeastern,211,12,D7,Oldtown/Middle East,Census Tract 2805,NA,21202,1,0,71775,39.29238,-76.603137,2022-04-15T12:17:00Z,2022-04-15,6,15,12:17:00
10501426,5301020A625A3221,2022/04/15 23:04:00+00,High,ED,OVERDOSE,P221054413,800 N PATTERSON PARK AV,800 N PATTERSON PARK AV BALTIMORE MD,Middle East,Eastern,321,13,D5,Madison/East End,Census Tract 703,Eastern2,21205,1,0,71793,39.299889,-76.585453,2022-04-15T23:04:00Z,2022-04-15,6,15,23:04:00
11001580,5301020A62F08BBF,2022/08/08 00:06:00+00,High,NE,OVERDOSE,P222200036,3100 BRENDAN AV,3100 BRENDAN AV BALTIMORE MD,Belair-Edison,Northeastern,432,13,D5,Belair-Edison,Census Tract 2603.01,Northeastern,21213,1,0,72063,39.322902,-76.570263,2022-08-08T00:06:00Z,2022-08-08,2,32,00:06:00
10179603,5301020A61F4EC0E,2022/01/29 02:26:00+00,High,NE,OVERDOSE,P220290465,3600 JUNEWAY,3600 JUNEWAY BALTIMORE MD,Belair-Edison,Northeastern,432,13,D6,Belair-Edison,Census Tract 2603.02,NA,21213,1,0,72193,39.319732,-76.649533,2022-01-29T02:26:00Z,2022-01-29,7,5,02:26:00
10186264,5301020A61F7517A,2022/01/30 22:03:00+00,High,SD,OVERDOSE,P220303493,1800 RUSSELL ST,1800 RUSSELL ST BALTIMORE MD,Carroll - Camden Industrial Area,Southern,941,10,D7,Washington Village/Pigtown,Census Tract 2101,NA,21230,1,0,72360,39.272308,-76.630607,2022-01-30T22:03:00Z,2022-01-30,1,5,22:03:00
10191488,5301020A61F93FAA,2022/02/01 09:11:00+00,High,SE,OVERDOSE,P220321471,E PRATT ST/S BROADWAY,E PRATT ST and S BROADWAY BALTIMORE MD,Washington Hill,Southeastern,212,12,D7,Harbor East/Little Italy,Census Tract 301,NA,21231,1,0,72454,33.407046,-112.064446,2022-02-01T09:11:00Z,2022-02-01,3,5,09:11:00
10192711,5301020A61F98DCF,2022/02/01 14:45:00+00,High,SW,OVERDOSE,P220322613,3000 HARLEM AV,3000 HARLEM AV BALTIMORE MD,Franklintown Road,Southwestern,814,9,D8,Greater Rosemont,Census Tract 1606,NA,21216,1,0,72459,39.296022,-76.666918,2022-02-01T14:45:00Z,2022-02-01,3,5,14:45:00
11461176,5301020A636C5885,2022/11/09 20:48:00+00,High,WD,OVERDOSE,P223134987,1900 EDMONDSON AV,1900 EDMONDSON AV BALTIMORE MD,Midtown-Edmondson,Western,722,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1604,NA,21223,1,0,72494,39.295378,-76.647455,2022-11-09T20:48:00Z,2022-11-09,4,45,20:48:00
11471759,5301020A636EFEF8,2022/11/11 21:03:00+00,High,NW,OVERDOSE,P223154768,ROCKFIELD AV/REISTERSTOWN RD,ROCKFIELD AV and REISTERSTOWN RD BALTIMORE MD,Woodmere,Northwestern,623,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2801.01,NA,21215,1,0,72623,39.319732,-76.649533,2022-11-11T21:03:00Z,2022-11-11,6,45,21:03:00
11475201,5301020A636FFC3C,2022/11/12 15:04:00+00,High,SE,OVERDOSE,P223162970,2800 BLK JEFFERSON ST,2800 BLK JEFFERSON ST BALTIMORE MD,McElderry Park,Southeastern,221,13,D5,Madison/East End,Census Tract 601,NA,21205,1,0,72634,39.319732,-76.649533,2022-11-12T15:04:00Z,2022-11-12,7,46,15:04:00
10507992,5301020A625C62AD,2022/04/17 14:55:00+00,High,SD,OVERDOSE,P221072127,S MONROE ST/WILKENS AV,S MONROE ST and WILKENS AV BALTIMORE MD,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 1903,Tri-District,21223,1,0,72814,37.88424,-122.297025,2022-04-17T14:55:00Z,2022-04-17,1,16,14:55:00
10519369,5301020A625FE526,2022/04/20 06:49:00+00,High,CD,OVERDOSE,P221101021,1900 MARYLAND AV,1900 MARYLAND AV BALTIMORE MD,Charles North,Central,141,12,D2,Greater Charles Village/Barclay,Census Tract 1206,NA,21201,1,0,72985,39.311474,-76.61813,2022-04-20T06:49:00Z,2022-04-20,4,16,06:49:00
10524425,5301020A62616446,2022/04/21 10:03:00+00,High,ED,OVERDOSE,P221111593,1200 N CAROLINE ST,1200 N CAROLINE ST BALTIMORE MD,Oliver,Eastern,343,12,D5,Greenmount East,Census Tract 1001,NA,21213,1,0,73040,39.304273,-76.598399,2022-04-21T10:03:00Z,2022-04-21,5,16,10:03:00
11011457,5301020A62F3750B,2022/08/10 05:06:00+00,High,SD,OVERDOSE,P222221017,1800 WASHINGTON BL,1800 WASHINGTON BL BALTIMORE MD,Carroll - Camden Industrial Area,Southern,941,10,D7,Washington Village/Pigtown,Census Tract 2102,NA,21230,1,0,73134,39.276296,-76.644748,2022-08-10T05:06:00Z,2022-08-10,4,32,05:06:00
10196495,5301020A61FAC815,2022/02/02 13:06:00+00,High,CD,OVERDOSE,P220332193,0 N HOWARD ST,0 N HOWARD ST BALTIMORE MD,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,NA,21201,1,0,73419,39.320511,-76.6199,2022-02-02T13:06:00Z,2022-02-02,4,5,13:06:00
10205871,5301020A61FDF957,2022/02/04 23:13:00+00,High,NW,OVERDOSE,P220353950,3900 CLARKS LN,3900 CLARKS LN BALTIMORE MD,Glen,Northwestern,632,5,D1,Glen-Fallstaff,Census Tract 2720.07,NA,21215,1,0,73572,39.359793,-76.703634,2022-02-04T23:13:00Z,2022-02-04,6,5,23:13:00
11487104,5301020A63736948,2022/11/15 05:26:00+00,High,SD,OVERDOSE,P223191157,WASHBURN AV/0TH ST,WASHBURN AV and 0TH ST BALTIMORE MD,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2505,Brooklyn,21225,1,0,73671,39.319732,-76.649533,2022-11-15T05:26:00Z,2022-11-15,3,46,05:26:00
11487278,5301020A63737539,2022/11/15 06:17:00+00,High,NW,OVERDOSE,P223191237,5200 PARK HEIGHTS AV,5200 PARK HEIGHTS AV BALTIMORE MD,Pimlico Good Neighbors,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2717,NA,21215,1,0,73674,39.348903,-76.676546,2022-11-15T06:17:00Z,2022-11-15,3,46,06:17:00
11492728,5301020A6374EC12,2022/11/16 08:56:00+00,High,WD,OVERDOSE,P223201729,2300 PENNSYLVANIA AV,2300 PENNSYLVANIA AV BALTIMORE MD,Sandtown-Winchester,Western,742,7,D9,Sandtown-Winchester/Harlem Park,Census Tract 1501,Western,21217,1,0,73787,39.308297,-76.640659,2022-11-16T08:56:00Z,2022-11-16,4,46,08:56:00
10524884,5301020A62618022,2022/04/21 12:02:00+00,High,WD,OVERDOSE,P221111994,1600 RETREAT ST,1600 RETREAT ST BALTIMORE MD,Penn North,Western,733,7,D2,Penn North/Reservoir Hill,Census Tract 1303,Western,21217,1,0,73919,39.312019,-76.643008,2022-04-21T12:02:00Z,2022-04-21,5,16,12:02:00
10527997,5301020A62624F2C,2022/04/22 02:46:00+00,High,SE,OVERDOSE,P221120483,300 FALLSWAY,300 FALLSWAY BALTIMORE MD,Jonestown,Southeastern,211,12,D7,Oldtown/Middle East,Census Tract 2805,NA,21202,1,0,73961,39.2928145,-76.6084582,2022-04-22T02:46:00Z,2022-04-22,6,16,02:46:00
10529598,5301020A6262E7DA,2022/04/22 13:37:00+00,High,CD,OVERDOSE,P221122246,200 BLK N EUTAW ST,200 BLK N EUTAW ST BALTIMORE MD,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,NA,21201,1,0,74007,39.319732,-76.649533,2022-04-22T13:37:00Z,2022-04-22,6,16,13:37:00
10532875,5301020A6263E452,2022/04/23 07:34:00+00,High,ED,OVERDOSE,P221131136,2100 HARFORD RD,2100 HARFORD RD BALTIMORE MD,Darley Park,Eastern,342,14,D5,Clifton-Berea,Census Tract 805,Eastern1,21213,1,0,74013,39.314398,-76.598137,2022-04-23T07:34:00Z,2022-04-23,7,17,07:34:00
10543672,5301020A62671D71,2022/04/25 18:15:00+00,High,ED,OVERDOSE,P221153558,800 N MILTON AV,800 N MILTON AV BALTIMORE MD,Milton-Montford,Eastern,323,13,D5,Madison/East End,Census Tract 702,Eastern2,21205,1,0,74175,39.300229,-76.58262,2022-04-25T18:15:00Z,2022-04-25,2,17,18:15:00
11024618,5301020A62F73062,2022/08/13 01:02:00+00,High,SW,OVERDOSE,P222250284,400 BLK S CATON AV,400 BLK S CATON AV BALTIMORE MD,Gwynns Falls,Southwestern,832,10,D10,Allendale/Irvington/S. Hilton,Census Tract 2008,NA,21229,1,0,74300,39.319732,-76.649533,2022-08-13T01:02:00Z,2022-08-13,7,33,01:02:00
11027554,5301020A62F816D2,2022/08/13 17:25:00+00,High,SD,OVERDOSE,P222253244,2800 DENHAM CI N,2800 DENHAM CI N BALTIMORE MD,Cherry Hill,Southern,922,10,D7,Cherry Hill,Census Tract 2502.04,NA,21225,1,0,74369,39.319732,-76.649533,2022-08-13T17:25:00Z,2022-08-13,7,33,17:25:00
10215936,5301020A62017AD9,2022/02/07 15:02:00+00,High,SD,OVERDOSE,P220382410,1900 BLK BAYARD ST,1900 BLK BAYARD ST BALTIMORE MD,Carroll - Camden Industrial Area,Southern,941,10,D7,Washington Village/Pigtown,Census Tract 2102,NA,21230,1,0,74581,39.319732,-76.649533,2022-02-07T15:02:00Z,2022-02-07,2,6,15:02:00
10219757,5301020A6202B255,2022/02/08 13:11:00+00,High,CD,OVERDOSE,P220392318,PENN STATION,PENN STATION BALTIMORE MD,Charles North,Central,141,12,D8,Midtown,Census Tract 1205,NA,21201,1,0,74651,39.307516,-76.615661,2022-02-08T13:11:00Z,2022-02-08,3,6,13:11:00
11500740,5301020A6376E10C,2022/11/17 20:34:00+00,High,SD,OVERDOSE,P223214672,3600 4TH ST,3600 4TH ST BALTIMORE MD,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,21225,1,0,74816,39.23728,-76.605418,2022-11-17T20:34:00Z,2022-11-17,5,46,20:34:00
11513650,5301020A637A4C79,2022/11/20 10:49:00+00,High,WD,OVERDOSE,P223242252,PENNSYLVANIA AV/W NORTH AV,PENNSYLVANIA AV and W NORTH AV BALTIMORE MD,Penn North,Western,733,7,D9,Penn North/Reservoir Hill,Census Tract 1501,Western,21217,1,0,75016,39.309946,-76.642864,2022-11-20T10:49:00Z,2022-11-20,1,47,10:49:00
10556302,5301020A626ACBCE,2022/04/28 13:15:00+00,High,NW,OVERDOSE,P221182523,5400 PARK HEIGHTS AV,5400 PARK HEIGHTS AV BALTIMORE MD,Arlington,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.01,NA,21215,1,0,75239,39.350128,-76.68086,2022-04-28T13:15:00Z,2022-04-28,5,17,13:15:00
11035283,5301020A62FA6A60,2022/08/15 11:46:00+00,High,SD,OVERDOSE,P222271993,S FULTON AV/WILKENS AV,S FULTON AV and WILKENS AV BALTIMORE MD,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1903,Tri-District,21223,1,0,75416,39.282672,-76.644509,2022-08-15T11:46:00Z,2022-08-15,2,33,11:46:00
11035219,5301020A62FA7162,2022/08/15 12:16:00+00,High,WD,OVERDOSE,P222272118,CUMBERLAND ST/N CAREY ST,CUMBERLAND ST and N CAREY ST BALTIMORE MD,Sandtown-Winchester,Western,742,7,D9,Sandtown-Winchester/Harlem Park,Census Tract 1501,Western,21217,1,0,75422,39.319732,-76.649533,2022-08-15T12:16:00Z,2022-08-15,2,33,12:16:00
11045082,5301020A62FD1A28,2022/08/17 12:41:00+00,High,WD,OVERDOSE,P222292300,N GILMOR ST/BAKER ST,N GILMOR ST and BAKER ST BALTIMORE MD,Sandtown-Winchester,Western,742,7,D8,Sandtown-Winchester/Harlem Park,Census Tract 1501,Western,21217,1,0,75582,39.319732,-76.649533,2022-08-17T12:41:00Z,2022-08-17,4,33,12:41:00
11046253,5301020A62FD5EC2,2022/08/17 17:33:00+00,High,CD,OVERDOSE,P222293445,1300 PENNSYLVANIA AV,1300 PENNSYLVANIA AV BALTIMORE MD,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1703,Central,21217,1,0,75597,39.300435,-76.631394,2022-08-17T17:33:00Z,2022-08-17,4,33,17:33:00
11049386,5301020A62FE455A,2022/08/18 09:57:00+00,High,ED,OVERDOSE,P222301848,1100 ABBOTT CT,1100 ABBOTT CT BALTIMORE MD,Oldtown,Eastern,312,12,D5,Oldtown/Middle East,Census Tract 1002,NA,21202,1,0,75635,39.30139,-76.602718,2022-08-18T09:57:00Z,2022-08-18,5,33,09:57:00
10240339,5301020A620967D2,2022/02/13 15:19:00+00,High,CD,OVERDOSE,P220442199,MCCULLOH ST/W NORTH AV,MCCULLOH ST and W NORTH AV BALTIMORE MD,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,NA,21217,1,0,76202,39.310427,-76.636619,2022-02-13T15:19:00Z,2022-02-13,1,7,15:19:00
11523582,5301020A637CF08A,2022/11/22 10:53:00+00,High,NW,OVERDOSE,P223261965,3800 BONNER RD,3800 BONNER RD BALTIMORE MD,Concerned Citizens Of Forest Park,Northwestern,642,6,D9,Forest Park/Walbrook,Census Tract 1509,NA,21216,1,0,76900,39.323344,-76.681784,2022-11-22T10:53:00Z,2022-11-22,3,47,10:53:00
11523781,5301020A637D0233,2022/11/22 12:09:00+00,High,SD,OVERDOSE,P223262241,DOVER ST/S ADDISON ST,DOVER ST and S ADDISON ST BALTIMORE MD,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 1903,Tri-District,21223,1,0,76902,39.319732,-76.649533,2022-11-22T12:09:00Z,2022-11-22,3,47,12:09:00
11533828,5301020A637FB467,2022/11/24 13:13:00+00,High,NW,OVERDOSE,P223282592,2800 NORFOLK AV,2800 NORFOLK AV BALTIMORE MD,Park Circle,Northwestern,612,6,D1,Southern Park Heights,Census Tract 1512,NA,21215,1,0,77102,39.32824,-76.66041,2022-11-24T13:13:00Z,2022-11-24,5,47,13:13:00
10250573,5301020A620D0736,2022/02/16 09:16:00+00,High,SD,OVERDOSE,P220471330,1200 SCOTT ST,1200 SCOTT ST BALTIMORE MD,Washington Village/Pigtown,Southern,932,10,D7,Washington Village/Pigtown,Census Tract 2101,NA,21230,1,0,77320,39.27809,-76.628616,2022-02-16T09:16:00Z,2022-02-16,4,7,09:16:00
10254501,5301020A620E49E5,2022/02/17 08:13:00+00,High,NW,OVERDOSE,P220481192,EGERTON RD/AYRDALE AV,EGERTON RD and AYRDALE AV BALTIMORE MD,Callaway-Garrison,Northwestern,642,6,D1,Dorchester/Ashburton,Census Tract 1511,NA,21215,1,0,77352,39.319732,-76.649533,2022-02-17T08:13:00Z,2022-02-17,5,7,08:13:00
